Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Weighted Sum,SSIM,Resolution Percentage
reduced_customer-success-479.webp,customer-success-479.png,https://cdn2.editmysite.com/images/landing-pages/global/home-com-forward/customer-success/customer-success-479.png,104.4541015625,0.049945945945945945,0.19057142857142856,0.37835456716590227,4.80078125,0.5689259957373308,0.9036166190289391,7.0
reduced_design-s.webp,design-s.png,https://cdn2.editmysite.com/images/landing-pages/global/home-com-forward/themes/design-s.png,84.65234375,0.23451776649746192,0.16640476190476192,0.4888215546276668,55.390625,0.6552263165324287,0.987389789913604,89.5
makers-to-merchants-479.jpg,makers-to-merchants-479.jpg,https://cdn2.editmysite.com/images/landing-pages/global/home-com-forward/business-community/makers-to-merchants-479.jpg,77.537109375,0.06164931945556445,0.18752380952380954,0.5305512921200697,77.537109375,0.7180751016438792,1.0,
guides-479.jpg,guides-479.jpg,https://cdn2.editmysite.com/images/landing-pages/global/home-com-forward/business-community/guides-479.jpg,65.3779296875,0.06164931945556445,0.18752380952380954,0.5549001741211826,65.3779296875,0.7424239836449922,1.0,
inspiration-center-479.jpg,inspiration-center-479.jpg,https://cdn2.editmysite.com/images/landing-pages/global/home-com-forward/business-community/inspiration-center-479.jpg,75.208984375,0.06164931945556445,0.18752380952380954,0.575865312800392,75.208984375,0.7633891223242015,1.0,
browser-479.webp,browser-479.png,https://cdn2.editmysite.com/images/landing-pages/global/home-com-forward/square-and-weebly/browser-479.png,42.7333984375,0.07497565725413827,0.22335555555555556,0.5497990157957188,38.29296875,0.7731545713512743,1.0,
website-s.webp,website-s.png,https://cdn2.editmysite.com/images/landing-pages/global/home-com-forward/masthead/website-s.png,18.85546875,1.0,0.22785714285714287,1.0,16.51953125,1.2278571428571428,1.0,
store-front-479.jpg,store-front-479.jpg,https://cdn2.editmysite.com/images/landing-pages/global/home-com-forward/square-and-weebly/store-front-479.jpg,71.7890625,0.08694015807301468,1.0,0.525212728280085,71.7890625,1.525212728280085,1.0,
